"id","runoff_network_low","runoff_network_medium","runoff_network_high","runoff_TM_low","runoff_TM_medium","runoff_TM_high","MAP_runoff_network","MAP_runoff_TM","JS_runoff","H_runoff_network","H_runoff_TM","delta_H_runoff","UREH_network_aporte_conservada","UREH_network_aporte_degradada","UREH_network_transferencia_conservada","UREH_network_transferencia_degradada","UREH_network_receptora_conservada","UREH_network_receptora_degradada","UREH_TM_aporte_conservada","UREH_TM_aporte_degradada","UREH_TM_transferencia_conservada","UREH_TM_transferencia_degradada","UREH_TM_receptora_conservada","UREH_TM_receptora_degradada","MAP_UREH_network","MAP_UREH_TM","JS_UREH","H_UREH_network","H_UREH_TM","delta_H_UREH","runoff_MAP_changed","UREH_MAP_changed"
24,0.175,0.64,0.185,0.792452830188679,0.161006289308176,0.0465408805031446,"esc_media","esc_baja",0.544374692560613,0.821775145200831,0.565395563204837,-0.256379581995994,0.42868,0.1402,0.18966,0.0699,0.12166,0.0499,0.377277987421384,0.125081761006289,0.215361006289308,0.0774591194968553,0.147361006289308,0.0574591194968554,"aporte_conservada","aporte_conservada",0.0574604169767761,0.862684373854597,0.894602776782792,0.0319184029281953,TRUE,FALSE
25,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.094385,0.058475,0.152385,0.088475,0.39323,0.21305,0.079485494106981,0.0507683590208522,0.137485494106981,0.0807683590208522,0.423029011786038,0.228463281958296,"receptora_conservada","receptora_conservada",0.0405812408125765,0.885440595488613,0.853827266990514,-0.0316133284980998,FALSE,FALSE
26,0.63,0.235,0.135,0.968403074295474,0.020068317677199,0.0115286080273271,"esc_baja","esc_baja",0.383427959903019,0.820796482214274,0.146533027381825,-0.674263454832449,0.10517,0.04505,0.17317,0.06505,0.46166,0.1499,0.089466268146883,0.0404312553373185,0.157466268146883,0.0604312553373185,0.493067463706234,0.159137489325363,"receptora_conservada","receptora_conservada",0.0367463542418008,0.836735737969119,0.807856932855058,-0.0288788051140609,FALSE,FALSE
27,0.175,0.64,0.185,0.792452830188679,0.161006289308176,0.0465408805031446,"esc_media","esc_baja",0.544374692560613,0.821775145200831,0.565395563204837,-0.256379581995994,0.36858,0.2003,0.16471,0.09485,0.10671,0.06485,0.324737106918239,0.177622641509434,0.186631446540881,0.106188679245283,0.128631446540881,0.076188679245283,"aporte_conservada","aporte_conservada",0.0572956380288462,0.907832455050351,0.939611265505845,0.0317788104554942,TRUE,FALSE
28,0.63,0.235,0.135,0.968403074295474,0.020068317677199,0.0115286080273271,"esc_baja","esc_baja",0.383427959903019,0.820796482214274,0.146533027381825,-0.674263454832449,0.092645,0.057575,0.150645,0.087575,0.39671,0.21485,0.0792506404782237,0.0506468830059778,0.137250640478224,0.0806468830059778,0.423498719043553,0.228706233988044,"receptora_conservada","receptora_conservada",0.0365574811951748,0.882009522904832,0.853287686945143,-0.0287218359596886,FALSE,FALSE
29,0.145,0.245,0.61,0.753246753246753,0.0707070707070707,0.176046176046176,"esc_alta","esc_baja",0.539333077317295,0.842982251726283,0.643132673318336,-0.199849578407946,0.45962,0.1493,0.17419,0.06535,0.10619,0.04535,0.388750360750361,0.128455988455988,0.20962481962482,0.0757720057720058,0.14162481962482,0.0557720057720058,"aporte_conservada","aporte_conservada",0.0798983474230548,0.838468544093119,0.888362504869524,0.0498939607764053,TRUE,FALSE
30,0.175,0.64,0.185,0.282708190105075,0.691048693744354,0.0262431161505707,"esc_media","esc_media",0.241602686144123,0.821775145200831,0.644507926570021,-0.177267218630809,0.11686,0.0701,0.4057,0.2195,0.11744,0.0704,0.130834562170775,0.0773282218124698,0.393205849947811,0.213037508593695,0.115959587881414,0.0696342695938347,"transferencia_conservada","transferencia_conservada",0.0228601465412023,0.878679781883175,0.890661939446587,0.011982157563412,FALSE,FALSE
31,0.175,0.64,0.185,0.792452830188679,0.161006289308176,0.0465408805031446,"esc_media","esc_baja",0.544374692560613,0.821775145200831,0.565395563204837,-0.256379581995994,0.10729,0.06515,0.16529,0.09515,0.36742,0.1997,0.0853685534591195,0.053811320754717,0.14336855345912,0.083811320754717,0.411262893081761,0.222377358490566,"receptora_conservada","receptora_conservada",0.0586831984030795,0.908804794812016,0.866920046493034,-0.0418847483189829,TRUE,FALSE
32,0.145,0.245,0.61,0.10782666441727,0.767698205046719,0.12447513053601,"esc_alta","esc_media",0.479884294602282,0.842982251726283,0.639411151780664,-0.203571099945619,0.101925,0.062375,0.40918,0.2213,0.128895,0.076325,0.112771141018758,0.067985072940737,0.413492106927597,0.223530400134964,0.113736752053645,0.0684845269242992,"transferencia_conservada","transferencia_conservada",0.0281418570976862,0.873816318538149,0.870546265613048,-0.00327005292510096,TRUE,FALSE
33,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.153835,0.089225,0.35756,0.1946,0.128605,0.076175,0.190358567543064,0.108116500453309,0.314311876699909,0.172230281051677,0.135329555757026,0.0796532184950136,"transferencia_conservada","transferencia_conservada",0.0603376093250653,0.920735393412878,0.946105609084125,0.0253702156712471,FALSE,FALSE
34,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,"esc_baja","esc_baja",0.429976594528833,0.908268214242105,0.195096679720355,-0.71317153452175,0.0596,0.09656,0.0896,0.15456,0.2108,0.38888,0.0509430255402751,0.0798231827111984,0.0809430255402751,0.137823182711198,0.22811394891945,0.422353634577603,"receptora_degradada","receptora_degradada",0.0454691120398647,0.889634547353356,0.854600815359022,-0.0350337319943343,FALSE,FALSE
35,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,"esc_baja","esc_baja",0.429976594528833,0.908268214242105,0.195096679720355,-0.71317153452175,0.0596,0.09656,0.0896,0.15456,0.2108,0.38888,0.0509430255402751,0.0798231827111984,0.0809430255402751,0.137823182711198,0.22811394891945,0.422353634577603,"receptora_degradada","receptora_degradada",0.0454691120398647,0.889634547353356,0.854600815359022,-0.0350337319943343,FALSE,FALSE
36,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,"esc_baja","esc_baja",0.429976594528833,0.908268214242105,0.195096679720355,-0.71317153452175,0.0596,0.09656,0.0896,0.15456,0.2108,0.38888,0.0509430255402751,0.0798231827111984,0.0809430255402751,0.137823182711198,0.22811394891945,0.422353634577603,"receptora_degradada","receptora_degradada",0.0454691120398647,0.889634547353356,0.854600815359022,-0.0350337319943343,FALSE,FALSE
37,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.34277,0.18695,0.177615,0.101525,0.119615,0.071525,0.312970988213962,0.171536718041704,0.192514505893019,0.109231640979148,0.134514505893019,0.0792316409791478,"aporte_conservada","aporte_conservada",0.0387700708866424,0.927769419019908,0.946419676621854,0.0186502576019465,FALSE,FALSE
38,0.175,0.64,0.185,0.792452830188679,0.161006289308176,0.0465408805031446,"esc_media","esc_baja",0.544374692560613,0.821775145200831,0.565395563204837,-0.256379581995994,0.36858,0.2003,0.16471,0.09485,0.10671,0.06485,0.324737106918239,0.177622641509434,0.186631446540881,0.106188679245283,0.128631446540881,0.076188679245283,"aporte_conservada","aporte_conservada",0.0572956380288462,0.907832455050351,0.939611265505845,0.0317788104554942,TRUE,FALSE
39,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,"esc_baja","esc_baja",0.429976594528833,0.908268214242105,0.195096679720355,-0.71317153452175,0.0596,0.09656,0.0896,0.15456,0.2108,0.38888,0.0509430255402751,0.0798231827111984,0.0809430255402751,0.137823182711198,0.22811394891945,0.422353634577603,"receptora_degradada","receptora_degradada",0.0454691120398647,0.889634547353356,0.854600815359022,-0.0350337319943343,FALSE,FALSE
40,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.153835,0.089225,0.35756,0.1946,0.128605,0.076175,0.190358567543064,0.108116500453309,0.314311876699909,0.172230281051677,0.135329555757026,0.0796532184950136,"transferencia_conservada","transferencia_conservada",0.0603376093250653,0.920735393412878,0.946105609084125,0.0253702156712471,FALSE,FALSE
41,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,"esc_baja","esc_baja",0.429976594528833,0.908268214242105,0.195096679720355,-0.71317153452175,0.0866,0.14876,0.1976,0.36336,0.0758,0.12788,0.10770137524558,0.189555992141454,0.172711198428291,0.315241650294695,0.0795874263261297,0.135202357563851,"transferencia_degradada","transferencia_degradada",0.0674465451320244,0.916484382195692,0.945682388037966,0.0291980058422748,FALSE,FALSE
42,0.155,0.255,0.59,0.0290534208059981,0.860356138706654,0.110590440487348,"esc_alta","esc_media",0.537748388647027,0.863571156866974,0.433024154544496,-0.430547002322479,0.103375,0.063125,0.40802,0.2207,0.128605,0.076175,0.106320524835989,0.0646485473289597,0.422629803186504,0.22825679475164,0.111049671977507,0.0670946579194002,"transferencia_conservada","transferencia_conservada",0.0288440675815534,0.875185242956966,0.860538023241762,-0.0146472197152043,TRUE,FALSE
43,0.145,0.245,0.61,0.0152733928983086,0.158472368202258,0.826254238899434,"esc_alta","esc_alta",0.249591919981464,0.842982251726283,0.467402942653877,-0.375579309072405,0.120485,0.071975,0.178485,0.101975,0.34103,0.18605,0.130518444534033,0.0771647126900169,0.188518444534033,0.107164712690017,0.320963110931935,0.175670574619966,"receptora_conservada","receptora_conservada",0.0261170649257364,0.928986494653445,0.941873940283134,0.0128874456296886,FALSE,FALSE
44,0.175,0.64,0.185,0.478781114959852,0.48716824780614,0.0340506372340086,"esc_media","esc_media",0.318867119540376,0.821775145200831,0.744631081084942,-0.0771440641158886,0.36858,0.2003,0.16471,0.09485,0.10671,0.06485,0.342205632291901,0.186658085668225,0.177897183854049,0.101670957165888,0.119897183854049,0.0716709571658876,"aporte_conservada","aporte_conservada",0.0345685034158498,0.907832455050351,0.928165923672456,0.0203334686221047,FALSE,FALSE
45,0.145,0.245,0.61,0.150334150601833,0.721794240285665,0.127871609112502,"esc_alta","esc_media",0.460640521529148,0.842982251726283,0.712881576622492,-0.130100675103791,0.120485,0.071975,0.178485,0.101975,0.34103,0.18605,0.106348586296809,0.06466306187766,0.164348586296809,0.0946630618776601,0.369302827406381,0.20067387624468,"receptora_conservada","receptora_conservada",0.0370542117945862,0.928986494653445,0.907222901039387,-0.0217635936140583,TRUE,FALSE
46,0.2025,0.55,0.2475,0.820483961733258,0.123804164321891,0.0557118739448509,"esc_media","esc_baja",0.544665325676038,0.908237865329521,0.529619796176323,-0.378618069153197,0.0704,0.11744,0.21785,0.40251,0.07175,0.12005,0.101086100168824,0.176766460326393,0.180770962296005,0.330823860438942,0.0781429375351716,0.132409679234665,"transferencia_degradada","transferencia_degradada",0.102125715007622,0.881901499538298,0.937663333410568,0.0557618338722703,TRUE,FALSE
47,0.155,0.255,0.59,0.615139290178655,0.233223213165215,0.15163749665613,"esc_alta","esc_baja",0.454197663026285,0.863571156866974,0.841466275890629,-0.0221048809763449,0.103375,0.063125,0.40802,0.2207,0.128605,0.076175,0.156119630842515,0.0904067056081975,0.354643842339276,0.193091642589281,0.129236526818209,0.0765016518025218,"transferencia_conservada","transferencia_conservada",0.0875540282952745,0.875185242956966,0.922831558728245,0.0476463157712791,TRUE,FALSE
48,0.135,0.235,0.63,0.027027027027027,0.846846846846847,0.126126126126126,"esc_alta","esc_media",0.541305574247255,0.820796482214274,0.454672721374376,-0.366123760839898,0.072425,0.121355,0.102425,0.179355,0.18515,0.33929,0.0664864864864865,0.109873873873874,0.0964864864864865,0.167873873873874,0.197027027027027,0.362252252252252,"receptora_degradada","receptora_degradada",0.0300409503312919,0.930187634168388,0.913048741375168,-0.0171388927932198,TRUE,FALSE
49,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.18695,0.34277,0.101525,0.177615,0.071525,0.119615,0.171536718041704,0.312970988213962,0.109231640979148,0.192514505893019,0.0792316409791478,0.134514505893019,"aporte_degradada","aporte_degradada",0.0387700708866424,0.927769419019908,0.946419676621854,0.0186502576019465,FALSE,FALSE
50,0.145,0.245,0.61,0.0280735721200387,0.853823814133592,0.11810261374637,"esc_alta","esc_media",0.539649333999364,0.842982251726283,0.443765212253567,-0.399217039472716,0.101925,0.062375,0.40918,0.2213,0.128895,0.076325,0.106017424975799,0.0644917715392062,0.422743465634076,0.228315585672798,0.111239109390126,0.0671926427879961,"transferencia_conservada","transferencia_conservada",0.0289724140429909,0.873816318538149,0.860401964033812,-0.0134143545043375,TRUE,FALSE
51,0.145,0.245,0.61,0.276503638972591,0.585543422654513,0.137952938372896,"esc_alta","esc_media",0.427750877194368,0.842982251726283,0.857544326083672,0.0145620743573892,0.39497,0.21395,0.151515,0.088025,0.093515,0.058025,0.359964059365218,0.195843478982009,0.169017970317391,0.0970782605089954,0.111017970317391,0.0670782605089954,"aporte_conservada","aporte_conservada",0.0464364844787892,0.883733523318399,0.914882226656545,0.0311487033381461,TRUE,FALSE
52,0.175,0.64,0.185,0.544407991728997,0.418928143206611,0.0366638650643925,"esc_media","esc_baja",0.35731855185701,0.821775145200831,0.743420610529593,-0.0783545346712379,0.10729,0.06515,0.16529,0.09515,0.36742,0.1997,0.0922754203267265,0.0573838381000309,0.150275420326726,0.0873838381000309,0.397449159346547,0.215232323799938,"receptora_conservada","receptora_conservada",0.0399690039621043,0.908804794812016,0.881272024387433,-0.0275327704245837,TRUE,FALSE
53,0.135,0.235,0.63,0.220058862672178,0.636134633713753,0.143806503614069,"esc_alta","esc_media",0.442176554575534,0.820796482214274,0.819008438813676,-0.00178804340059846,0.21485,0.39671,0.087575,0.150645,0.057575,0.092645,0.197712429228257,0.36357736317463,0.0961437853858716,0.167211318412685,0.0661437853858716,0.109211318412685,"aporte_degradada","aporte_degradada",0.0440302786314289,0.882009522904832,0.911974156296444,0.029964633391612,TRUE,FALSE
54,0.145,0.245,0.61,0.753246753246753,0.0707070707070707,0.176046176046176,"esc_alta","esc_baja",0.539333077317295,0.842982251726283,0.643132673318336,-0.199849578407946,0.101925,0.062375,0.40918,0.2213,0.128895,0.076325,0.167427128427128,0.0962554112554113,0.338623376623377,0.184805194805195,0.133949494949495,0.0789393939393939,"transferencia_conservada","transferencia_conservada",0.109878898303866,0.873816318538149,0.933700321711608,0.0598840031734588,TRUE,FALSE
55,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,"esc_baja","esc_baja",0.429976594528833,0.908268214242105,0.195096679720355,-0.71317153452175,0.0866,0.14876,0.1976,0.36336,0.0758,0.12788,0.10770137524558,0.189555992141454,0.172711198428291,0.315241650294695,0.0795874263261297,0.135202357563851,"transferencia_degradada","transferencia_degradada",0.0674465451320244,0.916484382195692,0.945682388037966,0.0291980058422748,FALSE,FALSE
56,0.145,0.245,0.61,0.753246753246753,0.0707070707070707,0.176046176046176,"esc_alta","esc_baja",0.539333077317295,0.842982251726283,0.643132673318336,-0.199849578407946,0.101925,0.062375,0.40918,0.2213,0.128895,0.076325,0.167427128427128,0.0962554112554113,0.338623376623377,0.184805194805195,0.133949494949495,0.0789393939393939,"transferencia_conservada","transferencia_conservada",0.109878898303866,0.873816318538149,0.933700321711608,0.0598840031734588,TRUE,FALSE
57,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,"esc_baja","esc_baja",0.429976594528833,0.908268214242105,0.195096679720355,-0.71317153452175,0.0866,0.14876,0.1976,0.36336,0.0758,0.12788,0.10770137524558,0.189555992141454,0.172711198428291,0.315241650294695,0.0795874263261297,0.135202357563851,"transferencia_degradada","transferencia_degradada",0.0674465451320244,0.916484382195692,0.945682388037966,0.0291980058422748,FALSE,FALSE
58,0.61,0.245,0.145,0.965699208443272,0.0215479331574318,0.0127528583992964,"esc_baja","esc_baja",0.394224041935883,0.842982251726282,0.156582359929188,-0.686399891797095,0.34103,0.18605,0.178485,0.101975,0.120485,0.071975,0.312729111697449,0.171411609498681,0.192635444151275,0.10929419525066,0.134635444151275,0.0792941952506596,"aporte_conservada","aporte_conservada",0.0368157900309134,0.928986494653445,0.946552043807644,0.0175655491541987,FALSE,FALSE
59,0.145,0.245,0.61,0.0280735721200387,0.853823814133592,0.11810261374637,"esc_alta","esc_media",0.539649333999364,0.842982251726283,0.443765212253567,-0.399217039472716,0.39497,0.21395,0.151515,0.088025,0.093515,0.058025,0.373221684414327,0.20270087124879,0.162389157792836,0.093649564375605,0.104389157792836,0.063649564375605,"aporte_conservada","aporte_conservada",0.0289790644950852,0.883733523318399,0.90386909935513,0.0201355760367312,TRUE,FALSE
60,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.094385,0.058475,0.152385,0.088475,0.39323,0.21305,0.079485494106981,0.0507683590208522,0.137485494106981,0.0807683590208522,0.423029011786038,0.228463281958296,"receptora_conservada","receptora_conservada",0.0405812408125765,0.885440595488613,0.853827266990514,-0.0316133284980998,FALSE,FALSE
61,0.135,0.235,0.63,0.027027027027027,0.846846846846847,0.126126126126126,"esc_alta","esc_media",0.541305574247255,0.820796482214274,0.454672721374376,-0.366123760839898,0.061625,0.100475,0.2219,0.41034,0.076475,0.129185,0.0643243243243243,0.105693693693694,0.228378378378378,0.422864864864865,0.0672972972972973,0.111441441441441,"transferencia_degradada","transferencia_degradada",0.0292202565453718,0.872427575940594,0.860255559361577,-0.0121720165790167,TRUE,FALSE
62,0.135,0.235,0.63,0.157522494857175,0.704398899136934,0.138078606005891,"esc_alta","esc_media",0.460656789838714,0.820796482214274,0.738518996551129,-0.0822774856631455,0.072425,0.121355,0.102425,0.179355,0.18515,0.33929,0.0647083416672307,0.106436127223313,0.0947083416672307,0.164436127223313,0.200583316665538,0.369127745553374,"receptora_degradada","receptora_degradada",0.0390907586141764,0.930187634168388,0.907370804293576,-0.0228168298748115,TRUE,FALSE
63,0.135,0.235,0.63,0.0148749220547608,0.198580757545742,0.786544320399497,"esc_alta","esc_alta",0.217549787464243,0.820796482214274,0.52108156305578,-0.299714919158495,0.21485,0.39671,0.087575,0.150645,0.057575,0.092645,0.223150081950342,0.412756825103995,0.083424959024829,0.142621587448003,0.053424959024829,0.0846215874480026,"aporte_degradada","aporte_degradada",0.0217712311459595,0.882009522904832,0.865302438399405,-0.0167070845054261,FALSE,FALSE
64,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,"esc_baja","esc_baja",0.429976594528833,0.908268214242105,0.195096679720355,-0.71317153452175,0.0866,0.14876,0.1976,0.36336,0.0758,0.12788,0.10770137524558,0.189555992141454,0.172711198428291,0.315241650294695,0.0795874263261297,0.135202357563851,"transferencia_degradada","transferencia_degradada",0.0674465451320244,0.916484382195692,0.945682388037966,0.0291980058422748,FALSE,FALSE
65,0.145,0.245,0.61,0.589272271912267,0.247783616240927,0.162944111846807,"esc_alta","esc_baja",0.450858754177315,0.842982251726283,0.867450253711876,0.0244680019855937,0.120485,0.071975,0.178485,0.101975,0.34103,0.18605,0.0946364833581017,0.0586050775990181,0.152636483358102,0.0886050775990181,0.392727033283797,0.212789844801964,"receptora_conservada","receptora_conservada",0.0681651290072787,0.928986494653445,0.885930897479391,-0.0430555971740545,TRUE,FALSE
66,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,"esc_baja","esc_baja",0.429976594528833,0.908268214242105,0.195096679720355,-0.71317153452175,0.1892,0.34712,0.1004,0.17544,0.0704,0.11744,0.17188605108055,0.313646365422397,0.109056974459725,0.192176817288802,0.079056974459725,0.134176817288802,"aporte_degradada","aporte_degradada",0.0435684519592026,0.924656908219664,0.946048456170975,0.0213915479513115,FALSE,FALSE
67,0.2025,0.55,0.2475,0.496933258440149,0.460200782427266,0.0428659591325852,"esc_media","esc_baja",0.326376355963287,0.908237865329521,0.764307372199008,-0.143930493130513,0.20135,0.37061,0.094325,0.163695,0.064325,0.105695,0.186377981020773,0.341664096640161,0.101811009489613,0.178167951679919,0.0718110094896135,0.120167951679919,"aporte_degradada","aporte_degradada",0.0379520708014593,0.906113423686927,0.928544810189832,0.0224313865029057,TRUE,FALSE
68,0.135,0.235,0.63,0.027027027027027,0.846846846846847,0.126126126126126,"esc_alta","esc_media",0.541305574247255,0.820796482214274,0.454672721374376,-0.366123760839898,0.21485,0.39671,0.087575,0.150645,0.057575,0.092645,0.202972972972973,0.373747747747748,0.0935135135135135,0.162126126126126,0.0635135135135135,0.104126126126126,"aporte_degradada","aporte_degradada",0.0306231509013415,0.882009522904832,0.903412568525205,0.0214030456203739,TRUE,FALSE
69,0.145,0.245,0.61,0.5112527922865,0.332037091684451,0.156710116029049,"esc_alta","esc_baja",0.431445281201556,0.842982251726283,0.909791917906242,0.0668096661799598,0.120485,0.071975,0.178485,0.101975,0.34103,0.18605,0.0967182623885339,0.0596818598561382,0.154718262388534,0.0896818598561382,0.388563475222932,0.210636280287724,"receptora_conservada","receptora_conservada",0.0625993567926191,0.928986494653445,0.889935621209399,-0.0390508734440467,TRUE,FALSE
70,0.175,0.64,0.185,0.792452830188679,0.161006289308176,0.0465408805031446,"esc_media","esc_baja",0.544374692560613,0.821775145200831,0.565395563204837,-0.256379581995994,0.36858,0.2003,0.16471,0.09485,0.10671,0.06485,0.324737106918239,0.177622641509434,0.186631446540881,0.106188679245283,0.128631446540881,0.076188679245283,"aporte_conservada","aporte_conservada",0.0572956380288462,0.907832455050351,0.939611265505845,0.0317788104554942,TRUE,FALSE
71,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,"esc_baja","esc_baja",0.429976594528833,0.908268214242105,0.195096679720355,-0.71317153452175,0.1892,0.34712,0.1004,0.17544,0.0704,0.11744,0.17188605108055,0.313646365422397,0.109056974459725,0.192176817288802,0.079056974459725,0.134176817288802,"aporte_degradada","aporte_degradada",0.0435684519592026,0.924656908219664,0.946048456170975,0.0213915479513115,FALSE,FALSE
72,0.175,0.64,0.185,0.792452830188679,0.161006289308176,0.0465408805031446,"esc_media","esc_baja",0.544374692560613,0.821775145200831,0.565395563204837,-0.256379581995994,0.36858,0.2003,0.16471,0.09485,0.10671,0.06485,0.324737106918239,0.177622641509434,0.186631446540881,0.106188679245283,0.128631446540881,0.076188679245283,"aporte_conservada","aporte_conservada",0.0572956380288462,0.907832455050351,0.939611265505845,0.0317788104554942,TRUE,FALSE
73,0.135,0.235,0.63,0.027027027027027,0.846846846846847,0.126126126126126,"esc_alta","esc_media",0.541305574247255,0.820796482214274,0.454672721374376,-0.366123760839898,0.21485,0.39671,0.087575,0.150645,0.057575,0.092645,0.202972972972973,0.373747747747748,0.0935135135135135,0.162126126126126,0.0635135135135135,0.104126126126126,"aporte_degradada","aporte_degradada",0.0306231509013415,0.882009522904832,0.903412568525205,0.0214030456203739,TRUE,FALSE
74,0.175,0.64,0.185,0.792452830188679,0.161006289308176,0.0465408805031446,"esc_media","esc_baja",0.544374692560613,0.821775145200831,0.565395563204837,-0.256379581995994,0.10729,0.06515,0.16529,0.09515,0.36742,0.1997,0.0853685534591195,0.053811320754717,0.14336855345912,0.083811320754717,0.411262893081761,0.222377358490566,"receptora_conservada","receptora_conservada",0.0586831984030795,0.908804794812016,0.866920046493034,-0.0418847483189829,TRUE,FALSE
75,0.145,0.245,0.61,0.753246753246753,0.0707070707070707,0.176046176046176,"esc_alta","esc_baja",0.539333077317295,0.842982251726283,0.643132673318336,-0.199849578407946,0.120485,0.071975,0.178485,0.101975,0.34103,0.18605,0.0902611832611833,0.0563419913419913,0.148261183261183,0.0863419913419913,0.401477633477633,0.217316017316017,"receptora_conservada","receptora_conservada",0.0799224868385207,0.928986494653445,0.877198558299002,-0.0517879363544431,TRUE,FALSE
76,0.135,0.235,0.63,0.132894049151892,0.731283139672927,0.135822811175181,"esc_alta","esc_media",0.470329285696874,0.820796482214274,0.699266520967103,-0.121529961247171,0.21485,0.39671,0.087575,0.150645,0.057575,0.092645,0.200087862860699,0.368169868197351,0.0949560685696507,0.164915065901325,0.0649560685696507,0.106915065901325,"aporte_degradada","aporte_degradada",0.0379863297499202,0.882009522904832,0.908177064696152,0.02616754179132,TRUE,FALSE
77,0.185,0.62,0.195,0.803377563329312,0.149577804583836,0.0470446320868516,"esc_media","esc_baja",0.544880687004133,0.844090741204695,0.549667852361108,-0.294422888843587,0.10729,0.06515,0.16529,0.09515,0.36742,0.1997,0.0850663449939686,0.0536550060313631,0.143066344993969,0.0836550060313631,0.411867310012063,0.222689987937274,"receptora_conservada","receptora_conservada",0.0595078137548076,0.908804794812016,0.86626714745867,-0.0425376473533461,TRUE,FALSE
78,0.145,0.245,0.61,0.454407714573041,0.393424265531153,0.152168019895806,"esc_alta","esc_baja",0.423410642278894,0.842982251726283,0.921097105251209,0.078114853524926,0.101925,0.062375,0.40918,0.2213,0.128895,0.076325,0.142120598590876,0.0831658268573498,0.373288705109527,0.202735537125618,0.124590696299597,0.0740986360170327,"transferencia_conservada","transferencia_conservada",0.0663255672597733,0.873816318538149,0.908498097566449,0.0346817790282999,TRUE,FALSE
79,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.10721,0.04565,0.17521,0.06565,0.45758,0.1487,0.0897416137805984,0.0405122393472348,0.157741613780598,0.0605122393472348,0.492516772438803,0.15897552130553,"receptora_conservada","receptora_conservada",0.0407865571981437,0.840184273140149,0.808399656748307,-0.0317846163918419,FALSE,FALSE
80,0.2025,0.55,0.2475,0.820483961733258,0.123804164321891,0.0557118739448509,"esc_media","esc_baja",0.544665325676038,0.908237865329521,0.529619796176323,-0.378618069153197,0.065675,0.108305,0.095675,0.166305,0.19865,0.36539,0.0535284186831739,0.0848216094541362,0.0835284186831739,0.142821609454136,0.222943162633652,0.412356781091728,"receptora_degradada","receptora_degradada",0.062845837268308,0.910488986186234,0.865736866367805,-0.0447521198184293,TRUE,FALSE
81,0.175,0.64,0.185,0.792452830188679,0.161006289308176,0.0465408805031446,"esc_media","esc_baja",0.544374692560613,0.821775145200831,0.565395563204837,-0.256379581995994,0.11686,0.0701,0.4057,0.2195,0.11744,0.0704,0.174593710691824,0.0999622641509434,0.334075471698113,0.182452830188679,0.131330817610063,0.0775849056603774,"transferencia_conservada","transferencia_conservada",0.100982377614564,0.878679781883175,0.93569836589839,0.0570185840152148,TRUE,FALSE
82,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.094385,0.058475,0.152385,0.088475,0.39323,0.21305,0.079485494106981,0.0507683590208522,0.137485494106981,0.0807683590208522,0.423029011786038,0.228463281958296,"receptora_conservada","receptora_conservada",0.0405812408125765,0.885440595488613,0.853827266990514,-0.0316133284980998,FALSE,FALSE
83,0.145,0.245,0.61,0.753246753246753,0.0707070707070707,0.176046176046176,"esc_alta","esc_baja",0.539333077317295,0.842982251726283,0.643132673318336,-0.199849578407946,0.39497,0.21395,0.151515,0.088025,0.093515,0.058025,0.334522366522366,0.182683982683983,0.181738816738817,0.103658008658009,0.123738816738817,0.0736580086580087,"aporte_conservada","aporte_conservada",0.0796319629946689,0.883733523318399,0.93339723503075,0.0496637117123515,TRUE,FALSE
