"id","USyV","Suelos","Grad_Pend","P_sum","Esc_sum","Agua_D","Agua_D_log","P_cat","Esc_cat","Agua_D_cat","cobertura","suelo","pendiente","precipitacion","escorrentia","aporte","p_inf_baja","p_inf_media","p_inf_alta","p_esc_modelo_baja","p_esc_modelo_media","p_esc_modelo_alta","p_esc_final_baja","p_esc_final_media","p_esc_final_alta","p_func_aporte","p_func_transferencia","p_func_recepcion","aporte_conservada","aporte_degradada","transferencia_conservada","transferencia_degradada","receptora_conservada","receptora_degradada","UREH_predicha","prob_UREH_predicha","UREH_segunda","prob_UREH_segunda","margen_clasificacion","entropia_UREH"
815,"Bosque de Encino","Regosol","15°-35°",1604731.65783691,468972.682128906,2432672.74,14.7045015149521,"Media","Media","Media","forestal_conservada","suelo_infiltracion_baja","pend_alta","prec_media","esc_media","aporte_medio",0.25,0.6,0.15,0.185,0.62,0.195,0.0160311958405546,0.967071057192374,0.0168977469670711,0.15155979202773,0.696793760831889,0.151646447140381,0.123060658578856,0.0503119584055459,0.493819757365685,0.159358752166378,0.123119584055459,0.0503292894280763,"transferencia_conservada",0.493819757365685,"transferencia_degradada",0.159358752166378,0.334461005199307,0.813540164760646
816,"Bosque de Encino","Regosol","6°-15°",1548566.90661621,439552.675842285,1963700.06,14.4903415465355,"Media","Media","Media","forestal_conservada","suelo_infiltracion_baja","pend_media","prec_media","esc_media","aporte_medio",0.2,0.7,0.1,0.175,0.64,0.185,0.0382112771784549,0.945281345574874,0.0165073772466709,0.154906322714435,0.692357744564309,0.152735932721256,0.125336299445816,0.0509812645428869,0.49080326630373,0.158471548912862,0.123860434250454,0.0505471865442513,"transferencia_conservada",0.49080326630373,"transferencia_degradada",0.158471548912862,0.332331717390868,0.816427878294749
817,"Sec Bosque Tropical","Regosol","6°-15°",1696731.5513916,478237.645629883,478237.65,13.0778651546633,"Media","Media","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_media","esc_media","aporte_bajo",0.2,0.7,0.1,0.175,0.64,0.185,0.0147306397306397,0.96969696969697,0.0155723905723906,0.600084175084175,0.249957912457912,0.149957912457912,0.368048821548822,0.200025252525252,0.164975589225589,0.0949873737373737,0.106975589225589,0.0649873737373737,"aporte_conservada",0.368048821548822,"aporte_degradada",0.200025252525252,0.168023569023569,0.908278600067441
818,"Sec Bosque Tropical","Regosol","15°-35°",1568925.95410156,428163.310150146,428163.31,12.9672623027616,"Media","Media","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_alta","prec_media","esc_media","aporte_bajo",0.25,0.6,0.15,0.185,0.62,0.195,0.0620890540457748,0.919249679121552,0.018661266832673,0.59565722127869,0.252171389360655,0.152171389360655,0.36548118834164,0.198697166383607,0.16625940582918,0.0956514168081965,0.10825940582918,0.0656514168081965,"aporte_conservada",0.36548118834164,"aporte_degradada",0.198697166383607,0.166784021958033,0.910413806300898
819,"Bosque Tropical","Cambisol","6°-15°",NA,0,1091698.69,13.9032463883075,NA,"Baja","Baja","forestal_conservada","suelo_infiltracion_media","pend_media","prec_baja","esc_baja","aporte_bajo",0.2,0.3,0.5,0.63,0.235,0.135,0.968403074295474,0.020068317677199,0.0115286080273271,0.504312553373185,0.297843723313407,0.197843723313407,0.362932536293766,0.120862510674637,0.222533731853117,0.0795687446626815,0.154533731853117,0.0595687446626815,"aporte_conservada",0.362932536293766,"transferencia_conservada",0.222533731853117,0.140398804440649,0.901697307016653
820,"Bosque Tropical","Phaeozem","15°-35°",914632.302001953,0,1091698.69,13.9032463883075,"Baja","Baja","Baja","forestal_conservada","suelo_infiltracion_alta","pend_alta","prec_baja","esc_baja","aporte_bajo",0.2,0.3,0.5,0.63,0.235,0.135,0.968403074295474,0.020068317677199,0.0115286080273271,0.504312553373185,0.297843723313407,0.197843723313407,0.362932536293766,0.120862510674637,0.222533731853117,0.0795687446626815,0.154533731853117,0.0595687446626815,"aporte_conservada",0.362932536293766,"transferencia_conservada",0.222533731853117,0.140398804440649,0.901697307016653
821,"Bosque Tropical","Cambisol","15°-35°",491378.484924316,0,0,0,"Baja","Baja","Muy Baja","forestal_conservada","suelo_infiltracion_media","pend_alta","prec_baja","esc_baja","aporte_muy_bajo",0.2,0.3,0.5,0.63,0.235,0.135,0.968403074295474,0.020068317677199,0.0115286080273271,0.504312553373185,0.297843723313407,0.197843723313407,0.362932536293766,0.120862510674637,0.222533731853117,0.0795687446626815,0.154533731853117,0.0595687446626815,"aporte_conservada",0.362932536293766,"transferencia_conservada",0.222533731853117,0.140398804440649,0.901697307016653
822,"Sec Bosque Tropical","Regosol","15°-35°",1811486.56848145,472165.688537598,472165.69,13.0650873590022,"Media","Media","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_alta","prec_media","esc_media","aporte_bajo",0.25,0.6,0.15,0.185,0.62,0.195,0.0160311958405546,0.967071057192374,0.0168977469670711,0.600086655112652,0.249956672443674,0.149956672443674,0.368050259965338,0.200025996533795,0.164974870017331,0.0949870017331022,0.106974870017331,0.0649870017331022,"aporte_conservada",0.368050259965338,"aporte_degradada",0.200025996533795,0.168024263431542,0.90827739396938
823,"Sec Bosque Tropical","Regosol","15°-35°",398303.998168945,104010.841674805,576176.53,13.2641711039961,"Baja","Baja","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_alta","prec_baja","esc_baja","aporte_bajo",0.3,0.5,0.2,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.505122393472348,0.297438803263826,0.197438803263826,0.312970988213962,0.171536718041704,0.192514505893019,0.109231640979148,0.134514505893019,0.0792316409791478,"aporte_conservada",0.312970988213962,"transferencia_conservada",0.192514505893019,0.120456482320943,0.946419676621854
824,"Sec Bosque Tropical","Regosol","6°-15°",4048693.40844727,1017964.01611328,1714085.76,14.3543909952952,"Alta","Alta","Media","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_alta","aporte_medio",0.2,0.7,0.1,0.145,0.245,0.61,0.0128294561789436,0.025708998085522,0.961461545735534,0.103851341140065,0.697434108764211,0.198714550095724,0.0802337778612376,0.0511554023420195,0.424511783083242,0.229230232629263,0.13525443905552,0.0796143650287172,"transferencia_conservada",0.424511783083242,"transferencia_degradada",0.229230232629263,0.195281550453979,0.852761493298816
825,"Pastizal","Regosol","6°-15°",1479121.09436035,371892.504608154,4137938.11,15.2357084223413,"Media","Baja","Media","agropecuaria","suelo_infiltracion_baja","pend_media","prec_media","esc_baja","aporte_medio",0.6,0.25,0.15,0.2025,0.55,0.2475,0.231179393532573,0.736505857623946,0.0323147488434812,0.183061171587712,0.653764121293485,0.163174707118803,0.0749183514763136,0.126175479520873,0.216129236388046,0.399183190350221,0.0689524121356408,0.114641330128906,"transferencia_degradada",0.399183190350221,"transferencia_conservada",0.216129236388046,0.183053953962176,0.885001849691941
826,"Pastizal","Regosol","15°-35°",1279587.20654297,307825.648040771,4445763.76,15.3074624616251,"Media","Baja","Media","agropecuaria","suelo_infiltracion_baja","pend_alta","prec_media","esc_baja","aporte_medio",0.7,0.2,0.1,0.2,0.54,0.26,0.532833447416491,0.420064614963919,0.0471019376195902,0.227569920231494,0.593433310516702,0.178996769251804,0.0882709760694482,0.151990553734267,0.198029993155011,0.364191320099687,0.0736990307755412,0.123818126166046,"transferencia_degradada",0.364191320099687,"transferencia_conservada",0.198029993155011,0.166161326944676,0.915291045235157
827,"Pastizal","Regosol","15°-35°",2013077.38806152,507111.23236084,507111.23,13.1364876190233,"Alta","Media","Baja","agropecuaria","suelo_infiltracion_baja","pend_alta","prec_alta","esc_media","aporte_bajo",0.6,0.25,0.15,0.1275,0.2275,0.645,0.0261941448382126,0.841294298921418,0.13251155624037,0.610631741140216,0.244684129429892,0.144684129429892,0.203189522342065,0.374166409861325,0.0934052388289676,0.161916795069337,0.0634052388289676,0.103916795069337,"aporte_degradada",0.374166409861325,"aporte_conservada",0.203189522342065,0.17097688751926,0.903048172031271
828,"Sec Bosque Tropical","Regosol","6°-15°",398452.679443359,97217.1430053711,0,0,"Baja","Baja","Muy Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_muy_bajo",0.25,0.6,0.15,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.505122393472348,0.297438803263826,0.197438803263826,0.312970988213962,0.171536718041704,0.192514505893019,0.109231640979148,0.134514505893019,0.0792316409791478,"aporte_conservada",0.312970988213962,"transferencia_conservada",0.192514505893019,0.120456482320943,0.946419676621854
829,"Sec Bosque Tropical","Phaeozem","15°-35°",5629221.12109375,1310160.09960938,11120918.1,16.2243384962488,"Alta","Alta","Media","forestal_secundaria","suelo_infiltracion_alta","pend_alta","prec_alta","esc_alta","aporte_medio",0.15,0.25,0.6,0.1725,0.2725,0.555,0.0165309056061332,0.0261140392908481,0.957355055103019,0.104611883085769,0.696693818878773,0.198694298035458,0.080674892189746,0.0513835649257307,0.424082414949688,0.229008145663632,0.135242692860565,0.0796082894106373,"transferencia_conservada",0.424082414949688,"transferencia_degradada",0.229008145663632,0.195074269286056,0.853350412594473
830,"Pastizal","Regosol","3°-6°",725255.687866211,153929.490478516,153929.49,11.9442564158642,"Baja","Baja","Baja","agropecuaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_bajo",0.7,0.2,0.1,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,0.506286836935167,0.296856581532417,0.196856581532417,0.17188605108055,0.313646365422397,0.109056974459725,0.192176817288802,0.079056974459725,0.134176817288802,"aporte_degradada",0.313646365422397,"transferencia_degradada",0.192176817288802,0.121469548133595,0.946048456170975
831,"Sec Bosque Tropical","Regosol","3°-6°",882814.794921875,159500.889389038,10689539.24,16.1847762736573,"Baja","Baja","Media","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_medio",0.25,0.6,0.15,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.293721668177697,0.507434270172258,0.198844061650045,0.190358567543064,0.108116500453309,0.314311876699909,0.172230281051677,0.135329555757026,0.0796532184950136,"transferencia_conservada",0.314311876699909,"aporte_conservada",0.190358567543064,0.123953309156845,0.946105609084125
832,"Bosque Tropical","Regosol","1°-3°",300199.138427734,0,0,0,"Baja","Baja","Muy Baja","forestal_conservada","suelo_infiltracion_baja","pend_baja","prec_baja","esc_baja","aporte_muy_bajo",0.3,0.5,0.2,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.505122393472348,0.297438803263826,0.197438803263826,0.363483227561197,0.12102447869447,0.222258386219402,0.0794877606527652,0.154258386219402,0.0594877606527652,"aporte_conservada",0.363483227561197,"transferencia_conservada",0.222258386219402,0.141224841341795,0.901439480212449
833,"Bosque Tropical","Regosol","1°-3°",NA,0,0,0,NA,"Baja","Muy Baja","forestal_conservada","suelo_infiltracion_baja","pend_baja","prec_baja","esc_baja","aporte_muy_bajo",0.3,0.5,0.2,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.505122393472348,0.297438803263826,0.197438803263826,0.363483227561197,0.12102447869447,0.222258386219402,0.0794877606527652,0.154258386219402,0.0594877606527652,"aporte_conservada",0.363483227561197,"transferencia_conservada",0.222258386219402,0.141224841341795,0.901439480212449
834,"Pastizal","Regosol","6°-15°",659428.901367188,141846.088897705,7333179.01,15.8079198147086,"Baja","Baja","Media","agropecuaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_medio",0.7,0.2,0.1,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,0.292337917485265,0.509037328094303,0.198624754420432,0.10770137524558,0.189555992141454,0.172711198428291,0.315241650294695,0.0795874263261297,0.135202357563851,"transferencia_degradada",0.315241650294695,"aporte_degradada",0.189555992141454,0.125685658153242,0.945682388037966
835,"Agricultura","Phaeozem","<1°",1126509.65771484,0,367386964.99,19.7219262537687,"Media","Baja","Alta","agropecuaria","suelo_infiltracion_alta","pend_baja","prec_media","esc_baja","aporte_alto",0.1,0.7,0.2,0.185,0.64,0.175,0.803377563329313,0.154402895054282,0.0422195416164053,0.111942098914355,0.211942098914355,0.676115802171291,0.0535826296743064,0.0849264173703257,0.0835826296743064,0.142926417370326,0.222834740651387,0.412147165259349,"receptora_degradada",0.412147165259349,"receptora_conservada",0.222834740651387,0.189312424607961,0.865964128793933
836,"Pastizal","Regosol","6°-15°",1075488.95404053,58773.3435173035,183124.77,12.1179284635228,"Media","Baja","Baja","agropecuaria","suelo_infiltracion_baja","pend_media","prec_media","esc_baja","aporte_bajo",0.6,0.25,0.15,0.2025,0.55,0.2475,0.820483961733258,0.123804164321891,0.0557118739448509,0.523522791221159,0.28823860438942,0.18823860438942,0.177056837366348,0.323643218908272,0.106471581316826,0.187178390545864,0.0764715813168261,0.129178390545864,"aporte_degradada",0.323643218908272,"transferencia_degradada",0.187178390545864,0.136464828362409,0.940274767874134
837,"Sec Bosque Tropical","Regosol","15°-35°",912514.811462402,50662.5602531433,104428.46,11.5562670985323,"Baja","Baja","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_alta","prec_baja","esc_baja","aporte_bajo",0.3,0.5,0.2,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.505122393472348,0.297438803263826,0.197438803263826,0.312970988213962,0.171536718041704,0.192514505893019,0.109231640979148,0.134514505893019,0.0792316409791478,"aporte_conservada",0.312970988213962,"transferencia_conservada",0.192514505893019,0.120456482320943,0.946419676621854
838,"Sec Bosque Tropical","Regosol","15°-35°",1468548.02587891,1603.5777875231,366126454.35,19.7184893381128,"Media","Baja","Alta","forestal_secundaria","suelo_infiltracion_baja","pend_alta","prec_media","esc_baja","aporte_alto",0.25,0.6,0.15,0.185,0.62,0.195,0.803377563329312,0.149577804583836,0.0470446320868516,0.112183353437877,0.212183353437877,0.675633293124246,0.0850663449939686,0.0536550060313631,0.143066344993969,0.0836550060313631,0.411867310012063,0.222689987937274,"receptora_conservada",0.411867310012063,"receptora_degradada",0.222689987937274,0.189177322074789,0.86626714745867
839,"Sec Bosque Tropical","Regosol","6°-15°",1212906.52197266,40398.8131780028,1746910.84,14.3733601241909,"Media","Baja","Media","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_media","esc_baja","aporte_medio",0.2,0.7,0.1,0.175,0.64,0.185,0.792452830188679,0.161006289308176,0.0465408805031446,0.266540880503145,0.541509433962264,0.191949685534591,0.174593710691824,0.0999622641509434,0.334075471698113,0.182452830188679,0.131330817610063,0.0775849056603774,"transferencia_conservada",0.334075471698113,"transferencia_degradada",0.182452830188679,0.151622641509434,0.93569836589839
840,"Sec Bosque Tropical","Regosol","3°-6°",1111948.72570801,38019.4006640911,38019.4,10.5458781367656,"Media","Baja","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_media","esc_baja","aporte_bajo",0.2,0.7,0.1,0.175,0.64,0.185,0.792452830188679,0.161006289308176,0.0465408805031446,0.525408805031446,0.287295597484277,0.187295597484277,0.324737106918239,0.177622641509434,0.186631446540881,0.106188679245283,0.128631446540881,0.076188679245283,"aporte_conservada",0.324737106918239,"transferencia_conservada",0.186631446540881,0.138105660377358,0.939611265505845
841,"Sec Bosque Tropical","Regosol","6°-15°",3004435.40209961,886119.743713379,3439862.66,15.0509423948432,"Alta","Media","Media","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_medio",0.2,0.7,0.1,0.145,0.245,0.61,0.0162215593586209,0.209980156315294,0.773798284326085,0.113743319687489,0.696755688128276,0.189500992184235,0.0859711254187436,0.0541229959062467,0.4241182991144,0.229026706438483,0.129910575466856,0.0768502976552706,"transferencia_conservada",0.4241182991144,"transferencia_degradada",0.229026706438483,0.195091592675917,0.855291622710761
842,"Sec Bosque Tropical","Regosol","6°-15°",2843952.1809082,723718.9012146,723718.9,13.492159718058,"Alta","Media","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_bajo",0.2,0.7,0.1,0.145,0.245,0.61,0.0240560865980889,0.635579653774215,0.340364259627696,0.631630817302961,0.23418459134852,0.13418459134852,0.386345874035717,0.209489245190888,0.155827062982141,0.0902553774045559,0.0978270629821414,0.0602553774045559,"aporte_conservada",0.386345874035717,"aporte_degradada",0.209489245190888,0.176856628844829,0.892029445182809
843,"Pastizal","Regosol","3°-6°",108774.748168945,27697.0098876953,14320726.2,16.4772185003303,"Baja","Baja","Media","agropecuaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_medio",0.7,0.2,0.1,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,0.292337917485265,0.509037328094303,0.198624754420432,0.10770137524558,0.189555992141454,0.172711198428291,0.315241650294695,0.0795874263261297,0.135202357563851,"transferencia_degradada",0.315241650294695,"aporte_degradada",0.189555992141454,0.125685658153242,0.945682388037966
844,"Pastizal","Regosol","6°-15°",2637249.78588867,713353.217376709,713353.22,13.4777333782751,"Alta","Media","Baja","agropecuaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_bajo",0.5,0.3,0.2,0.135,0.235,0.63,0.0235709303961269,0.662477945140222,0.313951124463651,0.629038019406752,0.235480990296624,0.135480990296624,0.208711405822026,0.384842051255916,0.0906442970889871,0.156578974372042,0.0606442970889871,0.0985789743720418,"aporte_degradada",0.384842051255916,"aporte_conservada",0.208711405822026,0.176130645433891,0.893433901140815
845,"Sec Bosque Tropical","Regosol","3°-6°",153791.491088867,17117.3795471191,438154.7,12.9903296056428,"Baja","Baja","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_bajo",0.25,0.6,0.15,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.505122393472348,0.297438803263826,0.197438803263826,0.312970988213962,0.171536718041704,0.192514505893019,0.109231640979148,0.134514505893019,0.0792316409791478,"aporte_conservada",0.312970988213962,"transferencia_conservada",0.192514505893019,0.120456482320943,0.946419676621854
846,"Sec Bosque Tropical","Regosol","6°-15°",2566488.39172363,247012.196281433,1432609.99,14.1750092044998,"Alta","Baja","Media","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_baja","aporte_medio",0.2,0.7,0.1,0.145,0.245,0.61,0.753246753246753,0.0707070707070707,0.176046176046176,0.254184704184704,0.549350649350649,0.196464646464646,0.167427128427128,0.0962554112554113,0.338623376623377,0.184805194805195,0.133949494949495,0.0789393939393939,"transferencia_conservada",0.338623376623377,"transferencia_degradada",0.184805194805195,0.153818181818182,0.933700321711608
847,"Pastizal","Regosol","6°-15°",1922721.55236816,447133.642272949,954244.87,13.7686766425918,"Media","Media","Baja","agropecuaria","suelo_infiltracion_baja","pend_media","prec_media","esc_media","aporte_bajo",0.6,0.25,0.15,0.2025,0.55,0.2475,0.0349440959058993,0.940532273893895,0.0245236302002056,0.59895795342943,0.250521023285285,0.150521023285285,0.199687386028829,0.36739561298907,0.0951563069855854,0.165302193505465,0.0651563069855854,0.107302193505465,"aporte_degradada",0.36739561298907,"aporte_conservada",0.199687386028829,0.167708226960241,0.9088251589079
848,"Pastizal","Regosol","6°-15°",350098.80859375,78373.3203277588,78373.32,11.2692516016615,"Baja","Baja","Baja","agropecuaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_bajo",0.7,0.2,0.1,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,0.506286836935167,0.296856581532417,0.196856581532417,0.17188605108055,0.313646365422397,0.109056974459725,0.192176817288802,0.079056974459725,0.134176817288802,"aporte_degradada",0.313646365422397,"transferencia_degradada",0.192176817288802,0.121469548133595,0.946048456170975
849,"Pastizal","Regosol","6°-15°",950372.635986328,214330.526977539,214330.53,12.2752793008304,"Baja","Baja","Baja","agropecuaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_bajo",0.7,0.2,0.1,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,0.506286836935167,0.296856581532417,0.196856581532417,0.17188605108055,0.313646365422397,0.109056974459725,0.192176817288802,0.079056974459725,0.134176817288802,"aporte_degradada",0.313646365422397,"transferencia_degradada",0.192176817288802,0.121469548133595,0.946048456170975
850,"Pastizal","Regosol","3°-6°",5425688.9699707,1265737.20899963,1591715.25,14.2803233945761,"Alta","Alta","Media","agropecuaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_alta","aporte_medio",0.5,0.3,0.2,0.135,0.235,0.63,0.0115286080273271,0.020068317677199,0.968403074295474,0.103309137489325,0.697694278394535,0.19899658411614,0.0509927412467976,0.0799192997438087,0.22930828351836,0.42466268146883,0.079698975234842,0.135418018787361,"transferencia_degradada",0.42466268146883,"transferencia_conservada",0.22930828351836,0.19535439795047,0.852486696354246
851,"Bosque de Encino","Regosol","6°-15°",2048602.92889404,241224.633270264,579942.15,13.2706853604772,"Alta","Baja","Baja","forestal_conservada","suelo_infiltracion_baja","pend_media","prec_alta","esc_baja","aporte_bajo",0.2,0.7,0.1,0.145,0.245,0.61,0.753246753246753,0.0707070707070707,0.176046176046176,0.542279942279942,0.278860028860029,0.178860028860029,0.388750360750361,0.128455988455988,0.20962481962482,0.0757720057720058,0.14162481962482,0.0557720057720058,"aporte_conservada",0.388750360750361,"transferencia_conservada",0.20962481962482,0.179125541125541,0.888362504869524
852,"Bosque de Encino","Regosol","3°-6°",527917.642944336,59792.2327880859,59792.23,10.9986477228276,"Baja","Baja","Baja","forestal_conservada","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_bajo",0.25,0.6,0.15,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.505122393472348,0.297438803263826,0.197438803263826,0.363483227561197,0.12102447869447,0.222258386219402,0.0794877606527652,0.154258386219402,0.0594877606527652,"aporte_conservada",0.363483227561197,"transferencia_conservada",0.222258386219402,0.141224841341795,0.901439480212449
853,"Sec Bosque Tropical","Regosol","15°-35°",286982.883850098,14901.1076574326,325499219.06,19.600870623481,"Baja","Baja","Alta","forestal_secundaria","suelo_infiltracion_baja","pend_alta","prec_baja","esc_baja","aporte_alto",0.3,0.5,0.2,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.102561196736174,0.202561196736174,0.694877606527652,0.079485494106981,0.0507683590208522,0.137485494106981,0.0807683590208522,0.423029011786038,0.228463281958296,"receptora_conservada",0.423029011786038,"receptora_degradada",0.228463281958296,0.194565729827743,0.853827266990514
854,"Sec Bosque Tropical","Regosol","3°-6°",1458065.28747559,192462.719482422,192462.72,12.1676629474153,"Media","Baja","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_media","esc_baja","aporte_bajo",0.2,0.7,0.1,0.175,0.64,0.185,0.792452830188679,0.161006289308176,0.0465408805031446,0.525408805031446,0.287295597484277,0.187295597484277,0.324737106918239,0.177622641509434,0.186631446540881,0.106188679245283,0.128631446540881,0.076188679245283,"aporte_conservada",0.324737106918239,"transferencia_conservada",0.186631446540881,0.138105660377358,0.939611265505845
855,"Bosque Tropical","Regosol","6°-15°",515778.071350098,25463.3902635574,25463.39,10.1450362845845,"Baja","Baja","Baja","forestal_conservada","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_bajo",0.25,0.6,0.15,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.505122393472348,0.297438803263826,0.197438803263826,0.363483227561197,0.12102447869447,0.222258386219402,0.0794877606527652,0.154258386219402,0.0594877606527652,"aporte_conservada",0.363483227561197,"transferencia_conservada",0.222258386219402,0.141224841341795,0.901439480212449
856,"Bosque Tropical","Regosol","3°-6°",101895.587158203,1258.06854605675,30601336.09,17.2365542617196,"Baja","Baja","Alta","forestal_conservada","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_alto",0.25,0.6,0.15,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.102561196736174,0.202561196736174,0.694877606527652,0.0897416137805984,0.0405122393472348,0.157741613780598,0.0605122393472348,0.492516772438803,0.15897552130553,"receptora_conservada",0.492516772438803,"receptora_degradada",0.15897552130553,0.333541251133273,0.808399656748307
857,"Bosque Tropical","Regosol","3°-6°",341706.729064941,4172.56612285972,362044535.85,19.7072777921949,"Baja","Baja","Alta","forestal_conservada","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_alto",0.25,0.6,0.15,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.102561196736174,0.202561196736174,0.694877606527652,0.0897416137805984,0.0405122393472348,0.157741613780598,0.0605122393472348,0.492516772438803,0.15897552130553,"receptora_conservada",0.492516772438803,"receptora_degradada",0.15897552130553,0.333541251133273,0.808399656748307
858,"Sec Bosque Tropical","Regosol","6°-15°",1822296.9810791,238909.143878937,238909.14,12.3838427769506,"Media","Baja","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_media","esc_baja","aporte_bajo",0.2,0.7,0.1,0.175,0.64,0.185,0.792452830188679,0.161006289308176,0.0465408805031446,0.525408805031446,0.287295597484277,0.187295597484277,0.324737106918239,0.177622641509434,0.186631446540881,0.106188679245283,0.128631446540881,0.076188679245283,"aporte_conservada",0.324737106918239,"transferencia_conservada",0.186631446540881,0.138105660377358,0.939611265505845
859,"Sec Bosque Tropical","Regosol","15°-35°",517990.396057129,50026.0199775696,288935.16,12.5739610430387,"Baja","Baja","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_alta","prec_baja","esc_baja","aporte_bajo",0.3,0.5,0.2,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.505122393472348,0.297438803263826,0.197438803263826,0.312970988213962,0.171536718041704,0.192514505893019,0.109231640979148,0.134514505893019,0.0792316409791478,"aporte_conservada",0.312970988213962,"transferencia_conservada",0.192514505893019,0.120456482320943,0.946419676621854
860,"Sec Bosque Tropical","Regosol","6°-15°",812734.873352051,78821.773021698,3964301.8,15.192840559002,"Baja","Baja","Media","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_medio",0.25,0.6,0.15,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.293721668177697,0.507434270172258,0.198844061650045,0.190358567543064,0.108116500453309,0.314311876699909,0.172230281051677,0.135329555757026,0.0796532184950136,"transferencia_conservada",0.314311876699909,"aporte_conservada",0.190358567543064,0.123953309156845,0.946105609084125
861,"Sec Bosque Tropical","Regosol","15°-35°",4606471.63641357,456255.785009384,22173566.18,16.9144114698671,"Alta","Media","Media","forestal_secundaria","suelo_infiltracion_baja","pend_alta","prec_alta","esc_media","aporte_medio",0.3,0.5,0.2,0.145,0.245,0.61,0.0280735721200387,0.853823814133592,0.11810261374637,0.148305905130687,0.694385285575992,0.15730880929332,0.106017424975799,0.0644917715392062,0.422743465634076,0.228315585672798,0.111239109390126,0.0671926427879961,"transferencia_conservada",0.422743465634076,"transferencia_degradada",0.228315585672798,0.194427879961278,0.860401964033812
862,"Pastizal","Regosol","6°-15°",1324507.45068359,125705.62338829,320311098.57,19.5848032676474,"Media","Baja","Alta","agropecuaria","suelo_infiltracion_baja","pend_media","prec_media","esc_baja","aporte_alto",0.6,0.25,0.15,0.2025,0.55,0.2475,0.820483961733258,0.123804164321891,0.0557118739448509,0.11176139561058,0.21176139561058,0.676477208778841,0.0535284186831739,0.0848216094541362,0.0835284186831739,0.142821609454136,0.222943162633652,0.412356781091728,"receptora_degradada",0.412356781091728,"receptora_conservada",0.222943162633652,0.189413618458075,0.865736866367805
